,Country,EntryID,Document,Element,ElementLabel,ElementText,HazardType,SystemType,Sector,SectorType,ResultType,IndicatorType_theme,IndicatorType_information,IndicatorType_function,SectorType_GGA,Who,Region,UNFCCC Classification,Year of Submission,Document Language,"Support  
received","If yes, from which organization?",Gender and Social Inclusion,"If yes, Provide details related to GESI (including consideration of IK/LK, consideration of uniquely vulnerable social groups)",Coded by:,General notes
2969,Ghana,1218,BTR,Climate impact,Impact,"Approximately 25% of Ghana's population lacks access to clean water, and this issue is expected to worsen due to declining rainfall, higher temperatures, and pressures from urbanisation, population growth, and industrialisation",,,Water Resources,"Water, sanitation, hygiene",NA,NA,NA,NA,Water and sanitation,NA,Africa,Non-Annex I,2024,English,Yes,Funding by GEF through UNEP,Passively mentioned on being included in the NAP,"Ghana’s NAP process emphasises gender participation to fulfil international and national policy
calls for equity in adaptation planning, decision-making, and implementation. The NAP has gone further by establishing a Gender office at the secretariat staffed by a gender specialist to ensure gender-responsive planning.",Winfred,NA
2970,Ghana,1219,BTR,Climate impact,Impact,"The reduced quantity and quality of water will pose significant challenges for human consumption, agriculture, industry, and hydropower generation.",,,Water Resources,"Water, sanitation, hygiene",NA,NA,NA,NA,Water and sanitation,NA,Africa,Non-Annex I,2024,English,Yes,Funding by GEF through UNEP,Passively mentioned on being included in the NAP,"Ghana’s NAP process emphasises gender participation to fulfil international and national policy
calls for equity in adaptation planning, decision-making, and implementation. The NAP has gone further by establishing a Gender office at the secretariat staffed by a gender specialist to ensure gender-responsive planning.",Winfred,NA
2971,Ghana,1302,BTR,Result,Implementation progress,"Completing 13 irrigation schemes, increasing the irrigable area by 325 hectares out of 44,490 hectares.",,,NA,,NA,NA,NA,NA,,NA,Africa,Non-Annex I,2024,English,Yes,Funding by GEF through UNEP,Passively mentioned on being included in the NAP,"Ghana’s NAP process emphasises gender participation to fulfil international and national policy
calls for equity in adaptation planning, decision-making, and implementation. The NAP has gone further by establishing a Gender office at the secretariat staffed by a gender specialist to ensure gender-responsive planning.",Winfred,NA
2972,Ghana,1303,BTR,Result,Implementation progress,Trained of 280 irrigation farmers in system management,,,NA,,NA,NA,NA,NA,,NA,Africa,Non-Annex I,2024,English,Yes,Funding by GEF through UNEP,Passively mentioned on being included in the NAP,"Ghana’s NAP process emphasises gender participation to fulfil international and national policy
calls for equity in adaptation planning, decision-making, and implementation. The NAP has gone further by establishing a Gender office at the secretariat staffed by a gender specialist to ensure gender-responsive planning.",Winfred,NA
2973,Ghana,1304,BTR,Result,Implementation progress,"Completion of Phase I of the Tono Irrigation Scheme rehabilitation, including restoring 25,870m of the left branch canal, 12,880m of the right branch, and 1,800m of infill canals.",,,NA,,NA,NA,NA,NA,,NA,Africa,Non-Annex I,2024,English,Yes,Funding by GEF through UNEP,Passively mentioned on being included in the NAP,"Ghana’s NAP process emphasises gender participation to fulfil international and national policy
calls for equity in adaptation planning, decision-making, and implementation. The NAP has gone further by establishing a Gender office at the secretariat staffed by a gender specialist to ensure gender-responsive planning.",Winfred,NA
2974,Ghana,1305,BTR,Result,Implementation progress,"Draft feasibility studies for 200,000 hectares and detailed designs for 5,000 hectares.",,,NA,,NA,NA,NA,NA,,NA,Africa,Non-Annex I,2024,English,Yes,Funding by GEF through UNEP,Passively mentioned on being included in the NAP,"Ghana’s NAP process emphasises gender participation to fulfil international and national policy
calls for equity in adaptation planning, decision-making, and implementation. The NAP has gone further by establishing a Gender office at the secretariat staffed by a gender specialist to ensure gender-responsive planning.",Winfred,NA
2975,Ghana,1306,BTR,Result,Implementation progress,Distribution of 897 pump sets and 266 sprinkler sets across all 16 regions of Ghana.,,,NA,,NA,NA,NA,NA,,NA,Africa,Non-Annex I,2024,English,Yes,Funding by GEF through UNEP,Passively mentioned on being included in the NAP,"Ghana’s NAP process emphasises gender participation to fulfil international and national policy
calls for equity in adaptation planning, decision-making, and implementation. The NAP has gone further by establishing a Gender office at the secretariat staffed by a gender specialist to ensure gender-responsive planning.",Winfred,NA
2976,Ghana,1307,BTR,Result,Implementation progress,"Rehabilitation of 3,000 hectares of the Kpong Right Bank Irrigation Project and extension of irrigation services to 8,000 hectares under the New Development Irrigation Scheme (NDIS), a US$90 million initiative part of the Accra Plains Irrigation Project.",,,NA,,NA,NA,NA,NA,,NA,Africa,Non-Annex I,2024,English,Yes,Funding by GEF through UNEP,Passively mentioned on being included in the NAP,"Ghana’s NAP process emphasises gender participation to fulfil international and national policy
calls for equity in adaptation planning, decision-making, and implementation. The NAP has gone further by establishing a Gender office at the secretariat staffed by a gender specialist to ensure gender-responsive planning.",Winfred,NA
2977,Ghana,1185,BTR,Hazard,Hazard,"Since around 1990, flood events have occurred nearly every year. These results highlight a significant increase in flood events since 2006, with no major droughts recorded",Drought;Flood,,NA,,NA,NA,NA,NA,,NA,Africa,Non-Annex I,2024,English,Yes,Funding by GEF through UNEP,Passively mentioned on being included in the NAP,"Ghana’s NAP process emphasises gender participation to fulfil international and national policy
calls for equity in adaptation planning, decision-making, and implementation. The NAP has gone further by establishing a Gender office at the secretariat staffed by a gender specialist to ensure gender-responsive planning.",Winfred,NA
2978,Ghana,1186,BTR,Hazard,Hazard,"The severe drought in 1982-1983, which affected more than 12 million people, demonstrated the impact of insufficient rainfall during the main cropping season.",Drought;Change in precipitation,,NA,,NA,NA,NA,NA,,NA,Africa,Non-Annex I,2024,English,Yes,Funding by GEF through UNEP,Passively mentioned on being included in the NAP,"Ghana’s NAP process emphasises gender participation to fulfil international and national policy
calls for equity in adaptation planning, decision-making, and implementation. The NAP has gone further by establishing a Gender office at the secretariat staffed by a gender specialist to ensure gender-responsive planning.",Winfred,NA
2979,Ghana,1187,BTR,System at risk,Hazard,"The severe drought in 1982-1983, which affected more than 12 million people, demonstrated the impact of insufficient rainfall during the main cropping season.",,Crop,NA,"Food, fiber, other ecosystem products",NA,NA,NA,NA,Food and agriculture,NA,Africa,Non-Annex I,2024,English,Yes,Funding by GEF through UNEP,Passively mentioned on being included in the NAP,"Ghana’s NAP process emphasises gender participation to fulfil international and national policy
calls for equity in adaptation planning, decision-making, and implementation. The NAP has gone further by establishing a Gender office at the secretariat staffed by a gender specialist to ensure gender-responsive planning.",Winfred,NA
2980,Ghana,1188,BTR,Hazard,Climate projections,"Ghana will continue to get warmer, with mean temperatures projected to increase by 1.0oC to 3.0oC by 2050 and 2.3oC to 5.3oC by the end of the century",Extreme temperature,,NA,,NA,NA,NA,NA,,NA,Africa,Non-Annex I,2024,English,Yes,Funding by GEF through UNEP,Passively mentioned on being included in the NAP,"Ghana’s NAP process emphasises gender participation to fulfil international and national policy
calls for equity in adaptation planning, decision-making, and implementation. The NAP has gone further by establishing a Gender office at the secretariat staffed by a gender specialist to ensure gender-responsive planning.",Winfred,NA
2981,Ghana,1189,BTR,System at risk,Climate projections,"Water scarcity and drought conditions are expected to worsen, increasing food insecurity risks and potentially escalating conflicts over scarce resources and driving population movements.",,Freshwater;Food and nutrition;Human security and Peace,NA,"Health, wellbeing, communities",NA,NA,NA,NA,Health,NA,Africa,Non-Annex I,2024,English,Yes,Funding by GEF through UNEP,Passively mentioned on being included in the NAP,"Ghana’s NAP process emphasises gender participation to fulfil international and national policy
calls for equity in adaptation planning, decision-making, and implementation. The NAP has gone further by establishing a Gender office at the secretariat staffed by a gender specialist to ensure gender-responsive planning.",Winfred,NA
